UI_20150317_000001	{@st41b}각 클래스 마스터들에게서{nl}특성을 배울 수 있습니다.{/}
UI_20150317_000441	{@st41b}설정{/}
UI_20150317_000442	{@st41}멤버{/}
UI_20150317_000443	{@st41}파티 가입 조건
UI_20150317_000444	{@st41b}공개
UI_20150317_000445	{@st41b}비공개
UI_20150317_000446	희망 레벨                                 ~
UI_20150317_000447	{@st41}아이템 분배 규칙
UI_20150317_000448	{@st41b}각자 획득
UI_20150317_000449	{@st41b}순서대로 획득
UI_20150317_000450	{@st41b}랜덤하게 분배
UI_20150317_000451	{@st41}경험치 분배 규칙
UI_20150317_000452	{@st41b}각자얻기
UI_20150317_000453	{@st41b}균등분배
UI_20150317_000454	{@st41b}레벨차등
UI_20150317_000455	{@st41}퀘스트 공유
UI_20150317_000456	{@st41b}사용
UI_20150317_000457	{@st41b}사용안함
UI_20150317_000458	{@st41b}파티 생성
UI_20150317_000459	{@st43}공개 파티 목록{/}
UI_20150317_000460	{@st59b}공개 파티 목록{nl}{@st59s} - 서버내 공개된 파티 목록을 확인해서 원하는 파티에 가입{nl} - 검색 옵션 사용으로 원하는 조건의 파티 검색{/}
UI_20150317_000461	{@st59}파티목록을 닫습니다{/}
UI_20150317_000462	검색 옵션 사용
UI_20150317_000463	퀘스트 공유
UI_20150317_000464	경험치 분배규칙
UI_20150317_000465	아이템 분배규칙
UI_20150317_000466	{@st43}초대
UI_20150317_000467	{@st41b}초대{/}
UI_20150317_000468	{s18}{ol}{gr gradation1}로그아웃 PC 규칙{/}
UI_20150317_000469	{ol}규칙 적용 조건
UI_20150317_000470	{ol}규칙 적용 동작
UI_20150317_000471	규칙의 이름을 입력합니다
UI_20150317_000472	{gr gradation1}등록{/}
UI_20150317_000473	규칙을 등록합니다
UI_20150317_000474	{gr gradation1}취소{/}
UI_20150317_000475	작업을 취소합니다
UI_20150317_000476	{@st43}컴패니언 정보
UI_20150317_000477	{@st59b}컴패니언 정보{nl}{@st59s} - 휴면/활동 버튼으로 컴패니언 넣고 빼기 가능{nl} - 컴패니언의 특성, 아이템 장착으로 커스터마이즈 가능{/}
UI_20150317_000478	{@st59}컴패니언 정보를 닫습니다{/}
UI_20150317_000479	{@st41b}이름 : {@sti9}%s{/}
UI_20150317_000480	{@sti9}%s{@st41b}과의 친밀도 : {@sti9}%s {@st41b}레벨{/}
UI_20150317_000481	{@st41b}경험치{/}
UI_20150317_000482	{@st41b}스태미나{/}
UI_20150317_000483	{@st41b}친밀도{/}
UI_20150317_000484	{@st41b}특성 및 정보
UI_20150317_000485	{@st43}컴패니언{/}
UI_20150317_000486	{@st59b}컴패니언{nl}{@st59s} - 목록에서 원하는 항목을 클릭해서 상세 정보 보기{/}
UI_20150317_000487	{@st59}컴패니언을 닫습니다{/}
UI_20150317_000488	{@st59}도움말 창을 닫습니다{/}
UI_20150317_000489	{@st59}도움말{nl} - 도움말 상세 보기{nl} - 다른 항목을 보려면 도움말 목록에서 선택{/}
UI_20150317_000490	{@st43}도움말{/}
UI_20150317_000491	도움말 제목
UI_20150317_000492	{ol}{#AAAA00}{s16}진행시간 : %s
UI_20150317_000493	{@st43}포이즌 팟{/}
UI_20150317_000494	{@st59}포이즌 팟 UI를 닫습니다{/}
UI_20150317_000495	{@st59}작성 필요{/}
UI_20150317_000496	독의 양 : %s
UI_20150317_000497	독 제조에 쓰일 수 있는 아이템
UI_20150317_000498	전체 선택
UI_20150317_000499	한번 더 클릭시 전체 해제
UI_20150317_000500	제조
UI_20150317_000501	섞고 섞고 돌리고 섞고
UI_20150317_000502	{@st43}항목{/}
UI_20150317_000503	{@st43}나{/}
UI_20150317_000504	{@st43}대상{/}
UI_20150317_000505	{@st43}레벨{/}
UI_20150317_000506	{@st43}소지금{/}
UI_20150317_000507	{@st43}등급{/}
UI_20150317_000508	{@st43}PvP승률{/}
UI_20150317_000509	{@st59}창을 닫습니다{/}
UI_20150317_000510	{@sti5}총 구매 금액 : %s{/}
UI_20150317_000511	{@sti5}총 금액 : %s{/}
UI_20150317_000512	{@st41b}구매
UI_20150317_000513	{@st43}제작 아이템 재료 획득!
UI_20150317_000514	{@st43}마그눔 오푸스{/}
UI_20150317_000515	{@st41}전체 삭제
UI_20150317_000516	{@st42}연금 대상 {@stx1}(%s 소요){/}
UI_20150317_000517	{@st41}조합
UI_20150317_000518	{@st43}퀘스트{/}
UI_20150317_000519	{@st59b}퀘스트{nl}{@st59s} - 퀘스트 획득시 퀘스트 알리미에 등록{nl} - 메인퀘스트는 노란색, 서브퀘스트는 파란색 표시{nl} - 캐릭터 발 밑의 화살표로 퀘스트 위치를 표시{nl} - 퀘스트 완료시 퀘스트 알리미에 돌아가기 아이콘 표시{nl}  (백스페이스나 마우스 클릭으로 완료 NPC로 순간이동){nl} - 퀘스트 알리미에 등록/해제시 퀘스트 이름 앞 체크 선택{/}
UI_20150317_000520	{@st41b}  진행  {/}
UI_20150317_000521	{@st41b}  포기  {/}
UI_20150317_000522	{@st43}{s22}퀘스트 정보{/}
UI_20150317_000523	임무 완료
UI_20150317_000524	{@st41}완료{/}
UI_20150317_000525	임무 진행 정보
UI_20150317_000526	{s18}{ol}퀘스트 정보
UI_20150317_000527	{s16}남은 시간
UI_20150317_000528	퀘스트 아이템 사용
UI_20150317_000529	퀘스트 힌트
UI_20150317_000530	{@st41}확인{/}
UI_20150317_000531	{@st43}{s22}퀘스트 완료{/}
UI_20150317_000532	{@st41b}완료{/}
UI_20150317_000533	{@st41}수락{/}
UI_20150317_000534	{@st41}거절{/}
UI_20150317_000535	{@st44}돌아가기{/}
UI_20150317_000536	어떤 퀘스트로 돌아가시겠습니까?
UI_20150317_000537	{@st41b}퀘스트 클래스 네임{/}
UI_20150317_000538	{@st59}슬롯을 확장합니다{/}
UI_20150317_000539	{@st59}슬롯을 축소합니다{/}
UI_20150317_000540	{@st59}컴패니언을 소환합니다.{/}
UI_20150317_000541	{@st44}메뉴{/}
UI_20150317_000542	{@st60}캐릭터선택{/}
UI_20150317_000543	{@st60}로그아웃{/}
UI_20150317_000544	{@st60}게임종료{/}
UI_20150317_000545	{@st60}게임설정{/}
UI_20150317_000546	{@st60}돌아가기{/}
UI_20150317_000547	{@st41}튜토리얼 건너뛰기{/}
UI_20150317_000548	{@st41}캐릭터 선택{/}
UI_20150317_000549	{@st41}로그아웃{/}
UI_20150317_000550	{@st41}게임 종료{/}
UI_20150317_000551	{@st41}돌아가기{/}
UI_20150317_000552	{@st43}{s22}레이드 소집!
UI_20150317_000553	{@st41b}도시 외곽 성곽에 몬스터들이 몰려들고 있습니다. 당신만이 문제를 해결할 수 있습니다.
UI_20150317_000554	{@st43}{s22}게임설정{/}
UI_20150317_000555	{@sti7}레이드파티 검색중..{/}
UI_20150317_000556	{@st41b}참가 취소
UI_20150317_000557	{@st41b}제가 해결해보겠습니다!
UI_20150317_000558	{@st41b}저는 힘들 것 같아요...
UI_20150317_000559	{@sti7}{s24}레이드 보상 선택{/}
UI_20150317_000560	{@st42b}남은 시간 {@st43}%s{@st42b} 초{/}
UI_20150317_000561	{@st41b}선택 횟수 늘리기
UI_20150317_000562	{@43b}{s22}선택 가능 횟수 : {@st43}%s{/}
UI_20150317_000563	shadow_box 잠정제거
UI_20150317_000564	{@st43}랭킹{/}
UI_20150317_000565	{@st59}랭킹창을 닫습니다{/}
UI_20150317_000566	{@st41}몬스터 킬 Top 100{/}
UI_20150317_000567	{@st41}데미지 Top 100{/}
UI_20150317_000568	{@st41}머니머니 Top 100{/}
UI_20150317_000569	{@st41}레벨업 Top 100{/}
UI_20150317_000570	{@st41b}메뉴{/}
UI_20150317_000571	{@st43}{s22}아이템 강화{/}
UI_20150317_000572	{@st41b}대상 아이템
UI_20150317_000573	{@st41b}모루
UI_20150317_000574	{@st41}{s20}모루 타격 횟수 :{@st43} %s
UI_20150317_000575	{@st41}{s20}강화 가격 : %s
UI_20150317_000576	{@st41b}강화 시작{/}
UI_20150317_000577	{@st59}아이템 강화를 시작합니다.{/}
UI_20150317_000578	{@st59}강화를 닫습니다{/}
UI_20150317_000579	{@st41b}선택한 {@sti9}%s개{/} 아이템으로 강화하시겠습니까?{/}
UI_20150317_000580	{@st43}강화
UI_20150317_000581	{@st44}아이템 강화{/}
UI_20150317_000582	{s24}{b}{#000000}강화 완료!
UI_20150317_000583	{@st41}재강화{/}
UI_20150317_000584	{@st41}닫기{/}
UI_20150317_000585	{s18}{ol}{gr gradation1}장비 수리{/}
UI_20150317_000586	  착용장비  
UI_20150317_000587	  소지장비  
UI_20150317_000588	{gr gradation1}전체선택{/}
UI_20150317_000589	전체선택
UI_20150317_000590	{gr gradation1}수리{/}
UI_20150317_000591	{@st43}수리{/}
UI_20150317_000592	수리 필요 아이템 목록
UI_20150317_000593	{@st41b}수리 비용{/}
UI_20150317_000594	{@st41b}예상 잔액{/}
UI_20150317_000595	{@st41b}장비 수리{/}
UI_20150317_000596	선택한 장비를 수리합니다.
UI_20150317_000597	{@st59}아이템 정비를 닫습니다{/}
UI_20150317_000598	{@st43}아이템 정비{/}
UI_20150317_000599	{@st41}정비 필요 아이템 목록{/}
UI_20150317_000600	{@st44}아이템 정비{/}
UI_20150317_000601	{@st42}정비{/}
UI_20150317_000602	{@st59}현재 내용으로 정비합니다.{/}
UI_20150317_000603	{@st59}정비하지 않습니다.{/}
UI_20150317_000604	{@st44}재시작{/}
UI_20150317_000605	{@st41b}당신은 {/}{s20}{#cc6600}{ol}전투 불능 {/}{@st41b}상태가 되었습니다!{/}
UI_20150317_000606	{@st41b}가까운 부활지점에서 다시하기{/}
UI_20150317_000607	{@st41b}제자리에서 다시하기(NXP %s개 필요){/}
UI_20150317_000608	{@st41b}필드로 복귀하기{/}
UI_20150317_000609	{@st41b}퀘스트 포기 후 재시작하기{/}
UI_20150317_000610	{@st41b}재도전{/}
UI_20150317_000611	부활의 성소(70031)
UI_20150317_000612	아이템이 필요합니다.
UI_20150317_000613	휴식 퀵슬롯
UI_20150317_000614	{@st43}말풍선{/}
UI_20150317_000615	임시이름
UI_20150317_000616	{@st41b}{s18}인벤토리 공간 부족
UI_20150317_000617	인벤토리가 가득 차서 아이템을 획득할 수 없습니다.{nl}인벤토리를 정리해 주세요.
UI_20150317_000618	{@st44}세트 아이템 획득!{/}
UI_20150317_000619	아이템을 선택해주세요
UI_20150317_000620	{@st59b}상점{nl}{@st59s} - 아이템을 대량 구입하려면 마우스 우클릭 후 갯수 입력{nl} - 아이템을 전량 판매하려면 마우스 더블 우클릭으로 이용{/}
UI_20150317_000621	{@st59}상점을 닫습니다{/}
UI_20150317_000622	{@st59}처음 페이지{/}
UI_20150317_000623	{@st59}다음 페이지{/}
UI_20150317_000624	{@st59}마지막 페이지{/}
UI_20150317_000625	{@st41b}비우기{/}
UI_20150317_000626	{@st59}장바구니를 비웁니다{/}
UI_20150317_000627	{@st41b}정산{/}
UI_20150317_000628	{@st59}거래를 결정합니다{/}
UI_20150317_000629	{@st43}상점{/}
UI_20150317_000630	{@st41b}구입 아이템{/}
UI_20150317_000631	{@st41b}판매 아이템{/}
UI_20150317_000632	{@st41b}거래 정산 ▶{/}
UI_20150317_000633	{@st41b}예상 잔액 ▶{/}
UI_20150317_000634	{@st41b}내가 판매한 아이템{/}
UI_20150317_000635	{@st41}슬롯 비우기{/}
UI_20150317_000636	{@st43}정산{/}
UI_20150317_000637	{@st41}거래 정산{/}
UI_20150317_000638	{@st41}예상 잔액{/}
UI_20150317_000639	{@st41}구입 아이템{/}
UI_20150317_000640	{@sti1c}시모니
UI_20150317_000641	{@st41}제작 스킬
UI_20150317_000642	{@st42}레벨 %s{/}
UI_20150317_000643	제작 비용
UI_20150317_000644	제작 갯수
UI_20150317_000645	약 %s초 소요
UI_20150317_000646	{@st41}만들기
UI_20150317_000647	{@st43}클래스 스킬과 특성{/}
UI_20150317_000648	{@st59}클래스와 스킬을 닫습니다{/}
UI_20150317_000649	{@st59b}클래스{nl}{@st59s} - 클래스의 서클을 성장시켜 해당 클래스의 스킬을 습득{nl} - 1차 직업에서 2차 직업로 전직할 경우 3개 클래스 선택 가능{nl} -  동일한 직업으로 총 3회까지 전직 가능{nl} -  다른 직업으로 전직 시 이전 직업은 전직 불가{nl} -  스킬포인트 모두 소비 시 전직 가능{nl} - 동일한 클래스도 선택 가능{nl}{@st59b}스킬{nl}{@st59s} - 각  랭크별 스킬은 최대 5레벨 증가 가능{nl} - 마스터에게 배운 특성은 스킬 하단에서 확인 가능{/}
UI_20150317_000650	{@st41b}적용{/}
UI_20150317_000651	{@st59}스킬 포인트를 적용합니다{/}
UI_20150317_000652	큘레릭
UI_20150317_000653	{@st59}포인트 배분을 취소합니다{/}
UI_20150317_000654	{#ff4400}%s (%s레벨){/} 학습 중..
UI_20150317_000655	싸이코해승
UI_20150317_000656	%s분 남음
UI_20150317_000657	{@st43}포즈{/}
UI_20150317_000658	{@st59}포즈를 닫습니다{/}
UI_20150317_000659	{@st41}게시판{/}
UI_20150317_000660	{@st41}거래{/}
UI_20150317_000661	{@st41}사회기능{/}
UI_20150317_000662	{@st41b}글쓰기{/}
UI_20150317_000663	{@st41}등록{/}
UI_20150317_000664	{@st59}글을 등록합니다{/}
UI_20150317_000665	{@st41}마이페이지 시작{/}
UI_20150317_000666	{@st59}마이페이지를 외부에 게시합니다{/}
UI_20150317_000667	{@st59}안부를 등록합니다{/}
UI_20150317_000668	{@st41b}1. 메뉴{/}
UI_20150317_000669	{@st41}방문{/}
UI_20150317_000670	{@st59}마이페이지를 방문합니다{/}
UI_20150317_000671	{@st41}판매{/}
UI_20150317_000672	{@st59}아이템을 판매 합니다{/}
UI_20150317_000673	{@st43}생 활{/}
UI_20150317_000674	{@st59}생활을 닫습니다{/}
UI_20150317_000675	{@st41}모두 보기{/}
UI_20150317_000676	{@st41}맵 만들기{/}
UI_20150317_000677	{@st41}%s/분 (%s 보유){/}
UI_20150317_000678	키보드워리어
UI_20150317_000679	{@st42}%s{/}{@st42_yellow}레벨{/}
UI_20150317_000680	{@st41_yellow}고용시간
UI_20150317_000681	{@st43}그래피티{/}
UI_20150317_000682	{@st59}스프레이를 닫습니다{/}
UI_20150317_000683	{@st41b}Tip : 아래 액자내에 그림을 그립니다.{/}
UI_20150317_000684	{@st41b}색상{/}
UI_20150317_000685	{@st41b}수량{/}
UI_20150317_000686	{@st41b}브러쉬{/}
UI_20150317_000687	{@st43}그리기{/}
UI_20150317_000688	{@st59}완성한 그림을 바닥에 그립니다.{/}
UI_20150317_000689	{@st41b}{a SAVE_EDIT_SPRAY}저장{/}{/}
UI_20150317_000690	{@st59}그리고 있는 그림을 저장합니다.{/}
UI_20150317_000691	{@st41b}{a LOAD_EDIT_SPRAY}불러오기{/}{/}
UI_20150317_000692	{@st59}그렸던 그림을 불러옵니다.{/}
UI_20150317_000693	{@st59}선택한 색상1{/}
UI_20150317_000694	{@st59}선택한 색상2{/}
UI_20150317_000695	{@st59}색상 목록{/}
UI_20150317_000696	{@st59}선택한 브러시{/}
UI_20150317_000697	{@st59}브러시 1{/}
UI_20150317_000698	{@st59}브러시 2{/}
UI_20150317_000699	{@st59}브러시 3{/}
UI_20150317_000700	{@st59}브러시 4{/}
UI_20150317_000701	{@st59}브러시 5{/}
UI_20150317_000702	{@st59}브러시 6{/}
UI_20150317_000703	{@st49}좋아하는 사람들{/}
UI_20150317_000704	{s20}{#050505}뭐가되었든 설명
UI_20150317_000705	{@st41} 전체 {/}
UI_20150317_000706	{@st41} 파티 {/}
UI_20150317_000707	{@st41} 몬스터 {/}
UI_20150317_000708	{@st41b}{#f0dcaa}남은 스테이터스 포인트 ▶ {@st46}%s
UI_20150317_000709	{@st59b}내 정보{nl}{@st59s} - 스테이터스 : 레벨업으로 얻은 포인트를 사용해서 5가지 능력 강화{nl} - 정보 : 아이템 및 스테이터스 능력치에 따른 캐릭터 능력치 정보{nl} - 칭호 : 업적을 완료했을때 습득가능한 칭호{nl}{/}
UI_20150317_000710	{@st41b}정보{/}
UI_20150317_000711	{@st41b}칭호{/}
UI_20150317_000712	직업 출력
UI_20150317_000713	캐릭터 이름 출력
UI_20150317_000714	{@st59}캐릭터 이름을 수정합니다{/}
UI_20150317_000715	{@st41b}적용
UI_20150317_000716	{@st59}스테이터스 분배를 적용합니다{/}
UI_20150317_000717	{@st41b}취소
UI_20150317_000718	{@st59}스테이터스 분배를 취소합니다{/}
UI_20150317_000719	PC이름
UI_20150317_000720	{@st41_yellow}레벨: {@st41}%s{/}
UI_20150317_000721	{@st41_yellow}용병 스킬
UI_20150317_000722	{@st43}공격 효과{/}
UI_20150317_000723	{@st43}방어 효과{/}
UI_20150317_000724	{@st43}스탯{/}
UI_20150317_000725	systemmenu_vertical 잠정제거
UI_20150317_000726	{@st59}캐릭터 정보 (F1){/}
UI_20150317_000727	{@st59}인벤토리 (F2){/}
UI_20150317_000728	{@st59}클래스와 스킬 (F3){/}
UI_20150317_000729	{@st59}모험일지 (F4){/}
UI_20150317_000730	{@st59}퀘스트 (F5){/}
UI_20150317_000731	{@st59}파티 (F6){/}
UI_20150317_000732	{@st59}친구 (F7){/}
UI_20150317_000733	{@st59}매크로 (F8){/}
UI_20150317_000734	{@st59}컴패니언 (F9){/}
UI_20150317_000735	{@st59}도움말 (F10){/}
UI_20150317_000736	{@st59}시스템 메뉴 (Esc){/}
UI_20150317_000737	{@st59}네크로노미콘{/}
UI_20150317_000738	도움말(F1)
UI_20150317_000739	내용
UI_20150317_000740	상세보기
UI_20150317_000741	{@st43}게임 설정{/}
UI_20150317_000742	{@st43}게임{/}
UI_20150317_000743	{@st41b}경험치 획득량 표기{/}
UI_20150317_000744	{@st41b}캐릭터 이름 보기{/}
UI_20150317_000745	{@st41b}팀 이름만 표시{/}
UI_20150317_000746	{@st41b}퀘스트 가이드 표시{/}
UI_20150317_000747	{@st43}화면{/}
UI_20150317_000748	{@st43}그래픽{/}
UI_20150317_000749	{@st41b}전체 화면{/}
UI_20150317_000750	{@st41b}창모드{/}
UI_20150317_000751	{@st43}사운드{/}
UI_20150317_000752	{@st41b}효과음 크기 (%s){/}
UI_20150317_000753	{@st41b}음악 크기 (%s){/}
UI_20150317_000754	{@st41b}사운드 전체 크기 (%s){/}
UI_20150317_000755	{@st43}언어 선택{/}
UI_20150317_000756	{@st59}게임 설정창을 닫습니다{/}
UI_20150317_000757	{@st41b}최저 사양 모드{/}
UI_20150317_000758	{@st41b}보기{/}
UI_20150317_000759	{@st59}만든 사람들{/}
UI_20150317_000760	타겟버프창
UI_20150317_000761	{@st46}IMC님의 그림
UI_20150317_000762	{@st46}%s님의 그림
UI_20150317_000763	{@st46}좋아요
UI_20150317_000764	{@st46}신고
UI_20150317_000765	{@st46}보존제 사용
UI_20150317_000766	{@st46}그림 제거
UI_20150317_000767	스노우할레이션
UI_20150317_000768	꽃다발
UI_20150317_000769	{@st41}선물
UI_20150317_000770	개수를 입력하세요.
UI_20150317_000771	{@st53b}%s 승 %s 패
UI_20150317_000772	{@st42}오늘의 스케쥴
UI_20150317_000773	{@st53}시작까지 :
UI_20150317_000774	{@st53b}받은선물 : %s개
UI_20150317_000775	{@st43b}%s님에게 선물{/}
UI_20150317_000776	{@st55_a}다음 경기
UI_20150317_000777	{@st53}- 이름을 클릭하여 관전 가능{nl}- 우 클릭으로 선물가능
UI_20150317_000778	카메라를 나의 캐릭터로
UI_20150317_000779	{@st55_a}우승을 축하드립니다!
UI_20150317_000780	{@st42}카메라 전환
UI_20150317_000781	{@st44}모험일지{/}
UI_20150317_000782	{@st59}표시 방식을 변경합니다{/}
UI_20150317_000783	{@st41} 통계 {/}
UI_20150317_000784	{@st41} 제조 {/}
UI_20150317_000785	{@st41} 사냥 {/}
UI_20150317_000786	{@st41} 도움말 {/}
UI_20150317_000787	{@st44}위키페이지{/}
UI_20150317_000788	{@st42}정보{/}
UI_20150317_000789	{@st42}상세{/}
UI_20150317_000790	{@st42}전투{/}
UI_20150317_000791	{@st42}획득{/}
UI_20150317_000792	{@st59}페이지를 닫습니다{/}
UI_20150317_000793	{@st43}배틀 필드
UI_20150317_000794	{@st59}배틀 필드를 닫습니다.
UI_20150317_000795	(브론즈 3)
UI_20150317_000796	{@sti8}오늘의 획득가능 점수 : {nl}%s{/}
UI_20150317_000797	{@st41}포인트샵
UI_20150317_000798	{@st41}랭킹
UI_20150317_000799	{@st42}배틀 필드 일정
UI_20150317_000800	{@st42}최근 전적
UI_20150317_000801	{@st41}경험치 받기
UI_20150317_000802	{@st41}PVP페이지
UI_20150317_000803	{@st41}검색
UI_20150317_000804	{@st43}배틀 필드 랭킹
UI_20150317_000805	{@st59}배틀 필드랭킹을 닫습니다.
UI_20150317_000806	{@st56}스킬이름{/}
UI_20150317_000807	{@st41}좌표 확인{/}
UI_20150317_000808	{@st41}찾아가기{/}
UI_20150317_000809	{@st42b}몬젠 관리{/}
UI_20150317_000810	{@st42b}몬스터 리스트{/}
UI_20150317_000811	{@st42b}UI 제작{/}
UI_20150317_000812	{@st42b}맵 포그{/}
UI_20150317_000813	{@st42b}맵 제작{/}
UI_20150317_000814	{@st42b}미니맵 제작{/}
UI_20150317_000815	{@st42b}다이얼로그 {/}
UI_20150317_000816	{@st42b}퀘스트 보상 수정{/}
UI_20150317_000817	{@st42b}그룹젠{/}
UI_20150317_000818	{@st42b}맵 위치지정{/}
UI_20150317_000819	{@st42b}스킬맵{/}
UI_20150317_000820	{@st42b}이벤트 목록{/}
UI_20150317_000821	{@st42b}좌표 확인{/}
UI_20150317_000822	{@st42b}XAC,텍스쳐경로확인{/}
UI_20150317_000823	{@st42b}퍼포먼스ONOFF{/}
UI_20150317_000824	대사 리스트
UI_20150317_000825	검색.
UI_20150317_000826	{@st41}미리보기{/}
UI_20150317_000827	{@st41}끄기{/}
UI_20150317_000828	{@st41}제거{/}
UI_20150317_000829	{@st41}모두저장{/}
UI_20150317_000830	{@st41}그림적용{/}
UI_20150317_000831	 {#FFFFFF}{ds}이벤트선택
UI_20150317_000832	 {#FFFFFF}{ds}이벤트편집
UI_20150317_000833	{ol}리스트
UI_20150317_000834	저장할 그룹의 이름
UI_20150317_000835	{@st42}새로만들기{/}
UI_20150317_000836	{@st41}그룹젠{/}
UI_20150317_000837	{@st59}검색할 몬스터의 이름을 입력합니다{/}
UI_20150317_000838	{@st59}저장할 그룹의 이름을 입력합니다{/}
UI_20150317_000839	{@st41}새 그룹{/}
UI_20150317_000840	필터링
UI_20150317_000841	{@st59}필터를 입력합니다{/}
UI_20150317_000842	{ol}속성 값
UI_20150317_000843	클래스리스트
UI_20150317_000844	XML에 적용
UI_20150317_000845	 {#FFFFFF}{ds}로그
UI_20150317_000846	 {#FFFFFF}{ds}모든속성보기 
UI_20150317_000847	검색어를 입력합니다.
UI_20150317_000848	모든 속성 값
UI_20150317_000849	{ol}이름
UI_20150317_000850	{ol}값
UI_20150317_000851	로그
UI_20150317_000852	{ol}리비전
UI_20150317_000853	{ol}로그
UI_20150317_000854	클래스 리스트
UI_20150317_000855	XML변환
UI_20150317_000856	{ol}클래스네임
UI_20150317_000857	{ol}속성이름
UI_20150317_000858	{ol}변경값
UI_20150317_000859	{ol}반영
UI_20150317_000860	폴더열기
UI_20150317_000861	전체체크
UI_20150317_000862	히스토리
UI_20150317_000863	값롤백
UI_20150317_000864	{ol}아이템 선택
UI_20150317_000865	검색할 이름을 입력합니다.
UI_20150317_000866	{@st42}확인{/}
UI_20150317_000867	{@st41}UI 제작{/}
UI_20150317_000868	{ol}프레임
UI_20150317_000869	{@st41}프레임{/}
UI_20150317_000870	{@st41}버튼{/}
UI_20150317_000871	{@st41}텍스트{/}
UI_20150317_000872	{@st42b}일반{img btn_close}
UI_20150317_000873	{@st42b}경매{img btn_close}
UI_20150317_000874	{@st41}맵 위치지정{/}
UI_20150317_000875	{@st41}이름변경{/}
UI_20150317_000876	{@st59}필터링할 내용을 입력합니다{/}
