INTL_20160320_000001	+1 extra instance entry for missions and dungeons	인던,미션 1회 추가입장				
INTL_20190216_000286	SP Potion (1 Day)	SP 포션 (1일)				
INTL_20190216_000287	SP Potion (7 Days)	SP 포션 (7일)				
INTL_20190216_000288	Recipe - 1 Day HP Potion	제작서 - HP 포션 (1일)				
INTL_20190216_000289	Recipe - 7 Day HP Potion	제작서 - HP 포션 (7일)				
INTL_20190216_000290	Recipe - 1 Day SP Potion	제작서 - SP 포션 (1일)				
INTL_20190216_000291	Recipe - 7 Day SP Potion	제작서 - SP 포션 (7일)				
INTL_20190219_000292	A recipe that allows you to craft an item.	아이템을 제작할 수 있는 제작서입니다.				
INTL_20190219_000293	Can be used only during Popo Point Shop events.	포포샵 이벤트 기간에만 사용 가능합니다.				
INTL_20190219_000294	You cannot exceed {MAX} points.	{MAX}포인트를 초과할 수 없습니다.				
INTL_20190228_000295	Festival Firecracker	축제 폭죽				
INTL_20190228_000296	Fireworks for Everyone	모두의 불꽃 축제				
INTL_20190228_000297	You can exchange Festival Firecrackers for useful items at the Event Notice Board.{nl}(Using a Firecracker applies movement speed +2, physical attack +50 and magic attack +50 for 10 minutes.)	축제 폭죽을 모아 이벤트 알림판으로부터 다양한 아이템으로 교환할 수 있습니다.{nl}(사용 시 10분 동안 이동속도 +2, 물리 공격력 +50, 마법 공격력 +50 증가합니다.)				
INTL_20190228_000298	Festival Costume Selection Box	축제 의상 코스튬 선택 상자				
INTL_20190228_000299	Contains a Festival Costume of your choice (Male/Female).	폭죽 축제 이벤트에 참여할 수 있는 축제 의상 코스튬이 담긴 상자입니다.				
INTL_20190228_000300	Male Festival Costume (30 Days)	남성용 축제 의상 코스튬(30일)				
INTL_20190228_000301	A fancy outfit to wear to a festival. Use to change your appearance.	축제에 입고가기 무난한 정장입니다. 착용하면 외형이 변경 됩니다.				
INTL_20190228_000302	Female Festival Costume (30 Days)	여성용 축제 의상 코스튬(30일)				
INTL_20190228_000303	A fancy outfit to wear to a festival. Use to change your appearance.	축제에서 입기 무난한 드레스입니다. 착용하면 외형이 변경 됩니다.				
INTL_20190228_000304	Wear your Festival Costume during the event period and defeat monsters to collect Festival Firecrackers.{nl}Then, bring me the Firecrackers and exchange them for other items!{nl}You can also use the Firecrackers around me to get the Fireworks for Everyone buff.	이벤트 기간 동안 축제 의상을 입고 몬스터를 처치하면 축제 폭죽을 획득할 수 있습니다.{nl}축제 폭죽을 저에게 가져오시면 다양한 아이템으로도 교환할 수 있습니다.{nl}(제 주변에서 축제 폭죽을 사용하면 "모두의 불꽃 축제" 버프를 추가로 획득할 수 있습니다.)				Ninot
INTL_20190228_000305	Applying the Fireworks for Everyone buff in {SEC} second(s).	{SEC}초 후 "모두의 불꽃 축제" 버프가 발동 됩니다.				
INTL_20190228_000306	Fireworks for Everyone is now active!	"모두의 불꽃 축제" 버프가 발동합니다!				
INTL_20190228_000307	Wear your Festival Costume and use a Festival Firecracker to apply the Fireworks for Everyone buff as well.	축제 의상을 입고 축제 폭죽을 사용하면{nl}"모두의 불꽃 축제"{nl}버프를 추가로 획득할 수 있습니다.				
INTL_20190305_000308	Receive special items and buffs during the event period!{nl}Attendance rewards: March 13-17, 2019{nl}Weekend 24-hour buff: March 16-17 and March 23-24, 2019	이벤트 기간동안 특별한 아이템과 버프를 획득할 수 있습니다.{nl}특별 접속 보상: 3월13일 ~ 3월17일{nl}주말 핫타임 24시간 버프: 3월16일 ~ 3월 17일, 3월23일 ~ 3월 24일				특별 접속 보상 이벤트 도우미
INTL_20190309_000309	Snow Globe Cube	3월 특판 큐브				
INTL_20190309_000310	Snow Globe Cube x10+1	3월 특판 큐브 x10+1				
INTL_20190316_000311	Receive Chocolates	달콤한 초콜릿 받기				
INTL_20190316_000312	The event isn't open right now.	이벤트 기간이 아닙니다.				
INTL_20190322_000313	A title given to winners of the content creator event. Right-click to use.	Content Creator 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20190322_000314	A title given to winners of TOS' anniversary event. Right-click to use.	Happy Anniversary 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20190405_000315	Flower Petal	꽃잎				
INTL_20190405_000316	Good things happen when you collect Flower Petals.	꽃잎을 모으면 좋은 일이 생길 것 같습니다.				
INTL_20190405_000317	Flower Road Cube	꽃길 큐브				
INTL_20190405_000318	Frill Ornament Fairy Selection Box	프릴 장식 페어리 코스튬 선택 상자				
INTL_20190405_000319	A box containing a Frill Ornament Fairy Costume of your choice (Male or Female). Right-click to use.	프릴 장식 페어리 코스튬이 들어있는 상자입니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.				
INTL_20190405_000320	You need Flower Petal x5.	꽃잎은 5개가 필요합니다.				이벤트 알림판
INTL_20190405_000321	You can receive a Cherry Blossom Hairpin for your first five Flower Petals. For your next five Flower Petals, you can receive a Tricolor Treat Hairpin.	이벤트 기간동안 최초 꽃잎 5개는 삼색 경단 머리핀, 이후 꽃잎 5개는 벚꽃 머리핀으로 교환할 수 있습니다.				이벤트 알림판
INTL_20190405_000322	Flower Road Event	꽃길 이벤트				
INTL_20190419_000323	Check Speedhack Usage	스피드핵 체크 사용 여부				
INTL_20190501_000324	A title given to winners of the Guide Master Event. Right-click to use.	Guide Master 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20190611_000325	Mystery Cube (Male)	Mystery Cube(남자)				
INTL_20190611_000326	Mystery Cube (Female)	Mystery Cube(여자)				
INTL_20190611_000327	Mystery Cube (Male) x10+1	Mystery Cube(남자) x10+1				
INTL_20190611_000328	Mystery Cube (Female) x10+1	Mystery Cube(여자) x10+1				
INTL_20190628_000329	Class Change Voucher Lv. 4 (1 Day){nl}Stat Reset Potion (1 Day){nl}You can receive 3 of each every day during the event period.	클래스 변경권 Lv.4 (1일){nl}스탯 초기화 포션 (1일){nl}이벤트 기간 동안 매일 3개씩 지원해드리고 있습니다.	QUEST_20181207_010528	Rank Reset Voucher (1 Day){nl}Stat Reset Potion (1 Day){nl}You can receive 3 of each every day during the event period.	랭크 초기화권 (1일){nl}스탯 초기화 포션 (1일){nl}이벤트 기간 동안 매일 3개씩 지원해드리고 있습니다.	초기화 지원 도우미
INTL_20190715_000330	Title - My Buddy Chupacabra	Title - 내친구 츄파카브라				
INTL_20190715_000331	Title given to participants of the My Buddy Chupacabra event. Right-click to use.	사막 츄파카브라 성장 시 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20190715_000332	Obtain special items during the event period.{nl}Refer to the event banner for details.	이벤트 기간동안 특별한 아이템을 획득할 수 있습니다.{nl}이벤트 배너를 참고해주세요.	INTL_20190305_000308	Receive special items and buffs during the event period!{nl}Attendance rewards: March 13-17, 2019{nl}Weekend 24-hour buff: March 16-17 and March 23-24, 2019	이벤트 기간동안 특별한 아이템과 버프를 획득할 수 있습니다.{nl}특별 접속 보상: 3월13일 ~ 3월17일{nl}주말 핫타임 24시간 버프: 3월16일 ~ 3월 17일, 3월23일 ~ 3월 24일	특별 접속 보상 이벤트 도우미
INTL_20190723_000333	A special type of bait used for fishing. Using it as bait to fish gives you a chance of catching [Event] Hidden Treasure Chest, Silver Fish and Small Silver Fish.	낚시에 사용하는 특별한 미끼입니다. 미끼로 사용할 경우 [이벤트]연못에 숨겨진 보물 상자, 은빛 물고기, 작은 은빛 물고기를 각기 다른 확률로 획득 할 수 있습니다.				
INTL_20190820_000334	[Burning Weekend] EXP	[주말 버닝] 경험치 증가				
INTL_20190820_000335	EXP +100%	경험치 증가 + 100%				
INTL_20190820_000336	[Burning Weekend] Movement Speed	[주말 버닝] 이동 속도 증가				
INTL_20190820_000337	A material item requested by Fedimian's Blacksmith Teliavelis, used to produce special equipment.{nl}Can be obtained by clearing Velcoffer's Nest, Tomb of the White Crow Legend and Unique Raids, Challenge Mode Stage 5, Saalus missions, and level dungeons.{nl}Will be deleted at the end of the event period.	페디미안의 대장장이 테리아베리스가 요청한 특별한 장비를 만들기 위한 특별한 재료입니다.{nl}벨코퍼의 둥지, 흰 까마귀의 영면지: 레전드, 흰 까마귀의 영면지: 유니크, 챌린지 5단계, 수녀원 미션, 레벨 던전 클리어 시 획득할 수 있습니다.{nl}4월 11일 점검 시, 일괄 삭제 됩니다				
INTL_20190820_000338	2019 Summer event is under way!{nl}{#003399}We are currently exchanging [Event]Vasalos Coins{/} and supporting Guild memberships.	2019년 여름을 기념하는 이벤트가 진행 중입니다.{nl}{#003399}[이벤트] 바살로스 주화{/}  교환과 길드 활동 보상을 지원해드립니다.				이벤트 도우미
INTL_20190820_000339	{#003399}[Summer Festa] Summer Vacation in Klaipeda{/} Reward Exchange	2. {#003399}[Summer Festa] 클라페다에서 여름 나기 이벤트{/}의 보상 교환				이벤트 도우미
INTL_20190820_000340	 Complete: 5{nl}- Unique Raids 	 클리어 : 5개{nl}- 유니크 레이드 				대장장이 테리아베리스
INTL_20190820_000341	 Complete: 5{nl}- Challege Mode Stage 5: 2{nl}- Saalus Mission: 1{nl}- Level Dungeon: 1	 클리어 : 5개{nl}- 챌린지 5단계 이상 클리어 : 2개{nl}- 수녀원 미션 클리어 : 1개{nl}- 레벨던전 클리어 : 1개				대장장이 테리아베리스
INTL_20190820_000342	NA	8/15일 하루동안 라떼 캣 헤어 악세사리를 1회 획득할 수 있습니다.				내 마음도 받아줄래 이벤트 도우미
INTL_20190820_000343	NA	추가로 이벤트 기간 아래의 보상을 받을 수 있습니다.{nl}8/14일:화이트 데이 목걸이 (물리/14일) 1개{nl}8/15일:화이트 데이 목걸이 (마법/14일) 1개{nl}8/16일:화이트 데이 팔찌 (마법/14일) 2개{nl}8/17일:화이트 데이 팔찌 (물리/14일) 2개{nl}8/18일:화이트 데이 목걸이 (물리/14일) 1개{nl}8/19일:화이트 데이 팔찌 (물리/14일) 2개				내 마음도 받아줄래 이벤트 도우미
INTL_20190828_000344	This item can only be used to change the appearance of another.{nl}Does not consume Silver when used as appearance material.{nl}Can be exchanged for Medals at the Exchange Shop.{nl}(This costume is designed by Shiseptiana from [SEA] Telsiai.)	외형 변경 전용 아이템입니다.{nl}해당 아이템으로 외형 변경 시 소재와 실버를 소모하지 않습니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.{nl}(This costume is designed by Shiseptiana from [SEA] Telsiai.)				
INTL_20190903_000345	Adds one character slot to your Lodge.	사용시 캐릭터 슬롯이 추가됩니다.				
INTL_20191024_000346	A title given to winners of 2018 Happy New Year Wishes Greetings event.	2018 Happy New Year Wishes Greetings 수상자에게 지급되는 칭호입니다.	ETC_20180102_031167	A title given to participants of the 2018 Happy New Year Wishes Greetings event. Right-click to use.	2018 Happy New Year Wishes Greetings 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.	
INTL_20191024_000347	A title given to players who have collected the [Event] Revelations.	[이벤트] 계시를 찾은 구원자에게 지급되는 칭호입니다.	INTL_20180406_000133	Title given to players who have collected the [Event] Revelations. Right-click to use.	[이벤트] 계시를 찾은 구원자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.	
INTL_20191024_000348	A title given to winners of Steam Fan Art event.	스팀 팬아트 수상자에게 지급되는 칭호입니다.	INTL_20180312_000102	Ttitle given to winners of the 2nd Anniversary fanart event. Right-click to use.	스팀 팬아트 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.	
INTL_20191024_000349	A title given to the most creative TPP players.	Creative TPP Player에게 지급되는 칭호입니다.	INTL_20180615_000172	A title given to the most creative TPP players. Right-click to use.	Creative TPP Player에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.	
INTL_20191024_000350	A title given to winners of Loving Summer Fan Art event.	Loving Summer 팬아트 수상자에게 지급되는 칭호입니다.	INTL_20180723_000182	Title given to awarded contestants of the 2018 Summer fanart festival. Right-click to use.	Loving Summer 팬아트 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.	
INTL_20191024_000351	A title given to event participants.	이벤트 참여자에게 지급되는 칭호입니다.	INTL_20180809_000183	A title given to event participants. Right-click to use.	이벤트 참여자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.	
INTL_20191024_000352	A title given to Game Guide Creators.	Game Guide Creator에게 지급되는 칭호입니다.	INTL_20180827_000243	A title given to Game Guide Creators. Right-click to use.	Game Guide Creator에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.	
INTL_20191024_000353	A title given to winners of Halloween Fan Art event.	Horror Night 팬아트 수상자에게 지급되는 칭호입니다.	INTL_20180928_000253	A title given to winners of the 2018 Halloween fan art contest. Right-click to use.	Horror Night 팬아트 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.	
INTL_20191024_000354	A title given to winners of TOS Weapon Design event.	TOS Weapon Designer 수상자에게 지급되는 칭호입니다.	INTL_20181116_000268	A title given to winners of the TOS weapon design event. Right-click to use.	TOS Weapon Designer 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.	
INTL_20191024_000355	A title given to winners of New Year's Artist event.	New Year Artist 수상자에게 지급되는 칭호입니다.	INTL_20190104_000274	Title given to winners of the New Year's fan art event. Right-click to use.	New Year Artist 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.	
INTL_20191024_000356	A title given to winners of Content Creator event.	Content Creator 수상자에게 지급되는 칭호입니다.	INTL_20190322_000313	A title given to winners of the content creator event. Right-click to use.	Content Creator 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.	
INTL_20191024_000357	A title given to winners of Happy Anniversary event.	Happy Anniversary 수상자에게 지급되는 칭호입니다.	INTL_20190322_000314	A title given to winners of TOS' anniversary event. Right-click to use.	Happy Anniversary 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.	
INTL_20191024_000358	A title given to winners of Guide Master event.	Guide Master 수상자에게 지급되는 칭호입니다.	INTL_20190501_000324	A title given to winners of the Guide Master Event. Right-click to use.	Guide Master 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.	
INTL_20191024_000359	[Grimoire Equip Effect] Summons Demon Lord Marnox when using Summoning{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 마르녹스 형태의 악마 소환{nl}[거래 불가]				
INTL_20191024_000360	[Grimoire Equip Effect] Summons Demon Lord Blut when using Summoning{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 블룻 형태의 악마 소환{nl}[거래 불가]				
INTL_20191024_000361	[Grimoire Equip Effect] Summons Demon Lord Zaura when using Summoning{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 자우라 형태의 악마 소환{nl}[거래 불가]				
INTL_20191024_000362	[Grimoire Equip Effect] Summons Demon Lord Nuaele when using Summoning{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 누아엘레 형태의 악마 소환{nl}[거래 불가]				
INTL_20191024_000363	[Grimoire Equip Effect] Summons Demon Lord Helgasercle when using Summoning{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 헬가 세르클 형태의 악마 소환{nl}[거래 불가]				
INTL_20191024_000364	[Grimoire Equip Effect] Summons Demon Lord Blut when using Summoning{nl}[Cannot be traded]{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 렉시퍼 형태의 악마 소환{nl}[거래 불가]				
INTL_20191024_000365	[Grimoire Equip Effect] Summons Demon Lord Mirtis when using Summoning{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 미르티스 형태의 악마 소환{nl}[거래 불가]				
INTL_20191024_000366	[Grimoire Equip Effect] Summons Demon Lord Froster Lord when using Summoning{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 프로스터 로드 형태의 악마 소환{nl}[거래 불가]				
INTL_20191024_000367	Use to obtain one of the followig items.{nl}- Demon Lord Marnox Card [Cannot be traded] x1{nl}- Demon Lord Blut Card [Cannot be traded] x1{nl}- Demon Lord Zaura Card [Cannot be traded] x1{nl}- Demon Lord Nuaele Card [Cannot be traded] x1{nl}- Demon Lord Helgasercle Card [Cannot be traded] x1{nl}- Demon Lord Rexipher Card [Cannot be traded] x1{nl}- Demon Lord Mirtis Card [Cannot be traded] x1{nl}- Demon Lord Froster Lord Card [Cannot be traded] x1	사용 시 아래의 구성물 중 하나를 선택해 획득할 수 있습니다.{nl} - 마군주 마르녹스 카드 [거래 불가] 1개{nl} - 마군주 블룻 카드 [거래 불가] 1개{nl} - 마군주 자우라 카드 [거래 불가] 1개{nl} - 마군주 누아엘레 카드 [거래 불가] 1개{nl} - 마군주 헬가 세르클 카드 [거래 불가] 1개{nl} - 마군주 렉시퍼 카드 [거래 불가] 1개{nl} - 마군주 미르티스 카드 [거래 불가] 1개{nl} - 마군주 프로스터 로드 카드 [거래 불가] 1개				
INTL_20191104_000368	Event: Halloween Uphill Defense	이벤트: 와글와글 할로윈 업힐 디펜스				
INTL_20191104_000369	Event: Halloween Midnight Rumble	이벤트: 할로윈 밤의 소동				
INTL_20191104_000370	Halloween Midnight Rumble Helper	할로윈 밤의 소동 이벤트 도우미				
INTL_20191203_000371	+90% EXP gained from hunting monsters{nl}+3 movement speed{nl}+500 max. HP	몬스터 처치 시 획득 경험치 +90%{nl}이동 속도 +3{nl}최대 체력 + 500	SKILL_20161226_007306	+90% EXP from hunting monsters{nl}+3 movement speed	몬스터 처치 시 획득 경험치 +90%{nl}이동 속도 +3	
INTL_20191203_000372	+120% EXP gained from hunting monsters{nl}+4 movement speed{nl}+1000 max. HP	몬스터 처치 시 획득 경험치 +120%{nl}이동 속도 +4{nl}최대 체력 + 1000	SKILL_20161226_007308	+120% EXP from hunting monsters{nl}+4 movement speed	몬스터 처치 시 획득 경험치 +120%{nl}이동 속도 +4	
INTL_20191203_000373	+150% EXP gained from hunting monsters{nl}+5 movement speed{nl}+2000 max. HP	몬스터 처치 시 획득 경험치 +150%{nl}이동 속도 +5{nl}최대 체력 + 2000	SKILL_20161226_007310	+150% EXP from hunting monsters{nl}+5 movement speed	몬스터 처치 시 획득 경험치 +150%{nl}이동 속도 +5	
INTL_20191203_000374	Use the {#FF0000}[Event] Royal Christmas Key{/} to open the chest?	{#FF0000}[이벤트] 로열 크리스마스 열쇠{/}를 사용하여 상자를 여시겠습니까?				크리스마스 로열 상자
INTL_20191203_000375	Can only be accessed during the weekends.	주말에만 대화하실 수 있습니다.				
INTL_20191205_000376	Use to open the Christmas Royal Chest in Klaipeda to obtain a reward item at random from the following listed.{nl}[Event] Attribute Points 10,000 x1{nl}, [Event] Attribute Points 1,000 x1{nl}- [Event] Attribute Points 500 x1, Raid Portal Stone x3{nl}- Goddess Sculpture (14 Days) x5, Miracle Seed (14 Days) x5{nl}- [Event] Guild Quest Reward Coin: Silver x1{nl}Will be automatically deleted at the end of the event period.	클라페다에 위치한 크리스마스 로열 상자를 열어 아래 아이템 중 각기 다른 확률로 한 개의 아이템을 획득할 수 있습니다.{nl}[이벤트]특성 포인트 10,000 x1{nl}[이벤트]특성 포인트 1,000 x1{nl}[이벤트]특성 포인트 500 x1{nl}축복이 깃든 씨앗(14일) x1{nl}여신의 조각상(14일) x1{nl}[이벤트] 길드 퀘스트 보상 주화 : 은 x1{nl}레이드 포탈 스톤 x1{nl}19년 12월 26일 점검시, 일괄 삭제됩니다.				
INTL_20191216_000377	{img test_cooltime 25 25}{s18}Points are reset every quarter.	{img test_cooltime 25 25}{s18}매 분기마다 포인트 초기화가 진행됩니다.				
INTL_20191216_000378	 {nl}Please select a reward.	 {nl}원하는 보상을 선택해주세요.				
INTL_20191230_000379	Can only be accessed on Fridays, Saturdays and Sundays.	금,토,일에만 대화하실 수 있습니다.	INTL_20191203_000375	Can only be accessed during the weekends.	주말에만 대화하실 수 있습니다.	
INTL_20200114_000380	Road to Spring 	봄으로 가는 길 				
INTL_20200114_000381	Spring Cube	봄 큐브	INTL_20190405_000317	Flower Road Cube	꽃길 큐브	
INTL_20200114_000382	Road to Spring Mission	봄으로 가는 길 이벤트 미션				
INTL_20200114_000383	You can receive a Cherry Blossom Hairpin for your first five {#661199}Flower Petals{/}. For your next five {#661199}Flower Petals{/}, you can receive 25 Spring Cubes.	이벤트 기간동안 최초 {#661199}꽃잎{/} 5개는 삼색 경단 머리핀, 이후 {#661199}꽃잎{/} 5개는 봄 큐브 25개로 교환할 수 있습니다.	INTL_20190405_000321	You can receive a Cherry Blossom Hairpin for your first five Flower Petals. For your next five Flower Petals, you can receive a Tricolor Treat Hairpin.	이벤트 기간동안 최초 꽃잎 5개는 삼색 경단 머리핀, 이후 꽃잎 5개는 벚꽃 머리핀으로 교환할 수 있습니다.	이벤트 알림판
INTL_20200114_000384	{#661199}Road to Spring Information	{#661199}봄으로 가는 길 이벤트 안내	INTL_20190405_000322	Flower Road Event	꽃길 이벤트	
INTL_20200206_000385	{@st66d_y}{s14}Goddess’{nl}Blessing	{@st66d_y}{s14}여신의{nl}축복				
INTL_20200214_000386	: x5{nl}- Legend Raids: Casual : x2{nl}- Unique Raids : x5{nl}- Unique Raids: Casual : x2{nl}- Challenge Mode Stage 5+: x2{nl}- Level Dungeons: x1	 클리어 : 5개{nl}- 레전드 레이드:캐주얼 클리어 : 2개{nl}- 유니크 레이드 클리어 : 5개{nl}- 유니크 레이드:캐주얼 클리어 : 2개{nl}- 챌린지 5단계 이상 클리어 : 2개{nl}- 레벨던전 클리어 : 1개				대장장이 테리아베리스
